Tidsstempel,06/03/2026 15.56.26
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Factuality]",4
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Time]",2
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Place]",5
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Characters]",5
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Plot]",4
"Summary #4

Fortællingen fortælles i første person af en navnløs ung mand, der lever i Kristiania. Handlingen kredser om hans fattigdom, hjemløshed og sult samt hans bestræbelser på at skrive og få et levebrød som skribent. Centrale lokaliteter er fortællerens nøgne kvistværelse, Slotsparken og St. Olafs Plads, Pilestrædet, Vor Frelsers gravlund, Torvet og basarerne, Raadstuen og redaktionslokalet, Vognmandsgaden/Tomtegaden, Vaterland og Bryggen samt de små logier og en beværtning, hvor han midlertidigt får husly.

Hovedpersonen optræder næsten alene i centrum; andre ved navn eller titel, som ofte vender tilbage, er en værtinde (Madam Gundersen), pantelåneren »Onkel«, vennen Hans Pauli, redaktøren »Kommandøren«, en pantelånersk skikkelse, en ung kagekone og ikke mindst en kvinde, han kalder Ylajali. Endvidere figurerer forskellige tilfældige medrejsende, en gammel invalid mand med en bylt, og skikkelser fra byens natteliv.

Bogen følger i kronologisk orden hans dage: morgener og vandringer i byen, gentagne forsøg på at skaffe arbejde, ydmygende afslag, små lån og pantninger (han pantsætter fx en vest), ufrugtlige opkald hos mæglere og købmænd, napper og tilbagestridigheder med fremmede. Under en længere vandring låner han penge mod vesten og giver dem straks bort til en halt arbejdsmands anmodning; senere mister han en blyant, får den tilbage, oplever en øjeblikkelig inspirationsrus, skriver febrilsk et manuskript, får det antaget og modtager ti kroner. Efter glimt af håb følger gentagne sammenbrud: uligevægt i sindet, søvnløse nætter, perioder med vanvidslignende impulser og igen sult.

Fortælleren møder Ylajali flere gange; et første forfølgende møde udvikler sig til, at hun lader ham følge hende, senere får de et intimt møde, der både er øm og foruroligende. Hans tilstand forværres: han sover ude, tigger ikke aktivt men forsøger at bevare stolthed, oplever feber og delirium, vågner syg, og til sidst accepterer han arbejde ombord på et skib og stiger ombord ved historien afslutning.

Tydelige temaer i teksten er ekstrem fattigdom og sult, fornedrelse og stolthed, kunstnerisk trang og afvisning fra det etablerede, samt isolation og psykisk nedbrydning som direkte følge af materiel nød. [Themes]",3
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Fluency]",4
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Coherence]",4
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Relevance]",3
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Factuality]",4
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Time]",2
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Place]",4
"Summary #5

Romanen foregår i en samtidig byramme i Kristiania — fortælleren nævner årstallet 1848 — og følger en ung, arbejdsløs mandlig fortæller over dage og uger i gader, basarer, parker, redaktioner og logihuse. Centrale steder er hans enkelse værelse i et blikkenslagerværksted og gårdmiljøet udenfor, Torvet og Karl Johan, Jærnbanetorvet, St. Olafs Plads, Vor Frelsers Gravlund, St. Hanshaugen, Tomtegaden, Vaterlandets logihus samt redaktionen med personer omtalt som Saksen og Redaktøren; også pantelånerens lokale, Brandvagten og forskellige baggårde optræder gentagne gange.

Fortælleren vågner i et sparsommeligt værelse tapetseret med aviser, mangler husleje og ejendele er bortsolgt på pant. Han oplever svimmelhed, sult og afvisninger fra arbejdsmarkedet — bl.a. et mislykket forsøg på optagelse i brandkorpset — og trøstes i de små ting som en rød gyngestol. Han går ud i byen, pantede sin vest hos pantelåneren, glemmer en blyant og spiser ost og brød i Slotsparken. Møder en gammel halt mand og giver mønter, men reagerer også med irritation over egen knappe solidaritet.

Han søger hjælp hos redaktionen og hos bekendte: hos Saksen får han afvisning eller udsættelse, hos Hans Pauli Pettersen finder han tomme løfter, og han ligger lammet af forurettelse. Han vandrer videre, udsat for ydmygelser — jages bort af en politibetjent, næsten mister sit manuskript, forsøger at købe brød og tilbyder småpenge til andre. I vinterlige scener forsøger han at færdiggøre en artikel til en redaktør kaldet »Kommandøren«, falder i døs og foretager et impulsivt selvskadesforsøg for at vågne.

Efter et misforstået bytte i en husholdningshandel skaffer han sig penge, spiser i en madkælder og stjæler en bøf, kaster op og søger trøst. Udenfor møder han en sortklædt ung kvinde, senere omtalt som Ylajali; hun afslører sit navn, kysser ham hastigt og aftaler et møde. I logihuset i Vaterland plages han af værtindens hån og ser en lam gammel mand blive mishandlet af børn; stemningen i huset er anspændt. Senere optræder Kommandøren som både artikelmodtager og senere som en giver af økonomisk hjælp.

Temaer, klart bundet til handlingen, er bymæssig fattigdom og sult, ydmygelse og social afvisning, skribentrettets usikkerhed og kortvarige menneskelige kontakter i et moderne Kristiania. [Characters]",2
