Tidsstempel,06/03/2026 12.07.45
"Summary # 2

Romanen foregår i fortællerens samtid i et tydeligt 1800-tals præget Kristiania (Oslo), først i efterår (“Høsten”) og senere i rå vinter med gaslys, sne og gråt tøvejr. Fortælleren er en ung mandlig skribent uden fast arbejde, som bor på en kvist, først hos værtinden Madam Gundersen, i et koldt rum hvor næsten alt er pantsat hos pantelåneren “Onkel”. Han vågner sulten og urolig, mindes afslag på jobs og mislykkede avisbidrag, og lister ud for at undgå værtinden, fordi huslejen er forfalden. I byen driver han rundt gennem bl.a. Basarerne, Pilestrædet og Slotsbakken, får en idé til en artikel og kommer i ophidselse i konflikt med en gammel, halt mand, der tigger. For at hjælpe ham pantsætter han sin vest, giver manden en krone, men bliver straks fornærmet og skælder ham ud, før han går videre og spiser ost og franskbrød i Slotsparken. Da han opdager, at hans blyant ligger i den pantsatte vest, farer han rastløst omkring ved Dronningens Lysthus. På vej ned møder han to damer og forfølger lunefuldt den ene; han opfinder navnet “Ylajali” og forvirrer hende ved at påstå, hun taber en bog, selv om hun ingen har.

Senere vandrer han sulten mellem Torvet, Karl Johan og Vor Frelsers Gravlund, plages af tvivl om en føljeton til en redaktør, og går langt ud ad Ullevoldsvejen forbi St. Hanshaugen mod Sagene. Han hånes af kuske, bliver ramt på øret af en tovsvøbe, og skynder sig tilbage til avisens kontor i Akersgaden; redaktøren har endnu ikke læst hans tekst. Håbet blusser op, men han har ingen sikker seng og lever i skam og fantasi om mad og tidligere logi.

I vinterkulden forværres hans tilstand; han tygger høvlspåner af sult og får maniske, usammenhængende indfald på sit værelse over gården, hvor staldkarlen Jens Olaj arbejder. Han søger hjælp hos vennen Hans Pauli Pettersen, men opdager via Homansbyen og Toldbodgaden, at Pettersen er rejst hjem fra Bernt Ankers Gade 10. Efter et forsøg på at skrive til bladet “Kommandøren” ender han i en husholdningshandel i forvirring med uretmæssigt at tage tilbagebetalingspenge; han spiser bøf i Storgaden, erkender det som et fald, bliver voldsomt syg og prøver at stabilisere sig med kogt mælk på café.

Ved sin port møder han igen den sortklædte kvinde fra Karl Johan, følger hende, og får at vide, at hun bor på St. Olafs Plads med sin døve mor. “Kommandøren” giver ham siden en tikrone for at hindre, at han sulter ihjel, og han får logi i Tomtegaden nr. 11 (“Beværtning & Logi for Rejsende”). Den følgende tirsdag mødes han med kvinden ved fontænen på St. Olafs Plads, går op i hendes lejlighed, og i en legende, flirtende aften erklærer han sig forelsket; de udveksler til sidst deres rigtige navne, efter at han længe har kaldt hende “Ylajali”.

Til slut bor han i et logihus i Vaterland, hvor han ser børn plage værtindens lamme, sengeliggende far; et skænderi bryder ud, og han får at vide, at han kun må blive én sidste nat. Før daggry forlader han huset, driver mellem Kirkegaden, Fæstningen og bryggerne, ser et russisk skib (“Copégoro”) losse kul og forsøger forgæves at arbejde på et drama. Samme dag forlader han Kristiania med et skib. Fortællingen kredser især om sult og fattigdom, skam, kortvarig velvilje og moralske grænseoverskridelser, samt en ustabil kamp for at skrive og overleve. [Time ]",5
"Summary # 2

Romanen foregår i fortællerens samtid i et tydeligt 1800-tals præget Kristiania (Oslo), først i efterår (“Høsten”) og senere i rå vinter med gaslys, sne og gråt tøvejr. Fortælleren er en ung mandlig skribent uden fast arbejde, som bor på en kvist, først hos værtinden Madam Gundersen, i et koldt rum hvor næsten alt er pantsat hos pantelåneren “Onkel”. Han vågner sulten og urolig, mindes afslag på jobs og mislykkede avisbidrag, og lister ud for at undgå værtinden, fordi huslejen er forfalden. I byen driver han rundt gennem bl.a. Basarerne, Pilestrædet og Slotsbakken, får en idé til en artikel og kommer i ophidselse i konflikt med en gammel, halt mand, der tigger. For at hjælpe ham pantsætter han sin vest, giver manden en krone, men bliver straks fornærmet og skælder ham ud, før han går videre og spiser ost og franskbrød i Slotsparken. Da han opdager, at hans blyant ligger i den pantsatte vest, farer han rastløst omkring ved Dronningens Lysthus. På vej ned møder han to damer og forfølger lunefuldt den ene; han opfinder navnet “Ylajali” og forvirrer hende ved at påstå, hun taber en bog, selv om hun ingen har.

Senere vandrer han sulten mellem Torvet, Karl Johan og Vor Frelsers Gravlund, plages af tvivl om en føljeton til en redaktør, og går langt ud ad Ullevoldsvejen forbi St. Hanshaugen mod Sagene. Han hånes af kuske, bliver ramt på øret af en tovsvøbe, og skynder sig tilbage til avisens kontor i Akersgaden; redaktøren har endnu ikke læst hans tekst. Håbet blusser op, men han har ingen sikker seng og lever i skam og fantasi om mad og tidligere logi.

I vinterkulden forværres hans tilstand; han tygger høvlspåner af sult og får maniske, usammenhængende indfald på sit værelse over gården, hvor staldkarlen Jens Olaj arbejder. Han søger hjælp hos vennen Hans Pauli Pettersen, men opdager via Homansbyen og Toldbodgaden, at Pettersen er rejst hjem fra Bernt Ankers Gade 10. Efter et forsøg på at skrive til bladet “Kommandøren” ender han i en husholdningshandel i forvirring med uretmæssigt at tage tilbagebetalingspenge; han spiser bøf i Storgaden, erkender det som et fald, bliver voldsomt syg og prøver at stabilisere sig med kogt mælk på café.

Ved sin port møder han igen den sortklædte kvinde fra Karl Johan, følger hende, og får at vide, at hun bor på St. Olafs Plads med sin døve mor. “Kommandøren” giver ham siden en tikrone for at hindre, at han sulter ihjel, og han får logi i Tomtegaden nr. 11 (“Beværtning & Logi for Rejsende”). Den følgende tirsdag mødes han med kvinden ved fontænen på St. Olafs Plads, går op i hendes lejlighed, og i en legende, flirtende aften erklærer han sig forelsket; de udveksler til sidst deres rigtige navne, efter at han længe har kaldt hende “Ylajali”.

Til slut bor han i et logihus i Vaterland, hvor han ser børn plage værtindens lamme, sengeliggende far; et skænderi bryder ud, og han får at vide, at han kun må blive én sidste nat. Før daggry forlader han huset, driver mellem Kirkegaden, Fæstningen og bryggerne, ser et russisk skib (“Copégoro”) losse kul og forsøger forgæves at arbejde på et drama. Samme dag forlader han Kristiania med et skib. Fortællingen kredser især om sult og fattigdom, skam, kortvarig velvilje og moralske grænseoverskridelser, samt en ustabil kamp for at skrive og overleve. [Place]",4
"Summary # 2

Romanen foregår i fortællerens samtid i et tydeligt 1800-tals præget Kristiania (Oslo), først i efterår (“Høsten”) og senere i rå vinter med gaslys, sne og gråt tøvejr. Fortælleren er en ung mandlig skribent uden fast arbejde, som bor på en kvist, først hos værtinden Madam Gundersen, i et koldt rum hvor næsten alt er pantsat hos pantelåneren “Onkel”. Han vågner sulten og urolig, mindes afslag på jobs og mislykkede avisbidrag, og lister ud for at undgå værtinden, fordi huslejen er forfalden. I byen driver han rundt gennem bl.a. Basarerne, Pilestrædet og Slotsbakken, får en idé til en artikel og kommer i ophidselse i konflikt med en gammel, halt mand, der tigger. For at hjælpe ham pantsætter han sin vest, giver manden en krone, men bliver straks fornærmet og skælder ham ud, før han går videre og spiser ost og franskbrød i Slotsparken. Da han opdager, at hans blyant ligger i den pantsatte vest, farer han rastløst omkring ved Dronningens Lysthus. På vej ned møder han to damer og forfølger lunefuldt den ene; han opfinder navnet “Ylajali” og forvirrer hende ved at påstå, hun taber en bog, selv om hun ingen har.

Senere vandrer han sulten mellem Torvet, Karl Johan og Vor Frelsers Gravlund, plages af tvivl om en føljeton til en redaktør, og går langt ud ad Ullevoldsvejen forbi St. Hanshaugen mod Sagene. Han hånes af kuske, bliver ramt på øret af en tovsvøbe, og skynder sig tilbage til avisens kontor i Akersgaden; redaktøren har endnu ikke læst hans tekst. Håbet blusser op, men han har ingen sikker seng og lever i skam og fantasi om mad og tidligere logi.

I vinterkulden forværres hans tilstand; han tygger høvlspåner af sult og får maniske, usammenhængende indfald på sit værelse over gården, hvor staldkarlen Jens Olaj arbejder. Han søger hjælp hos vennen Hans Pauli Pettersen, men opdager via Homansbyen og Toldbodgaden, at Pettersen er rejst hjem fra Bernt Ankers Gade 10. Efter et forsøg på at skrive til bladet “Kommandøren” ender han i en husholdningshandel i forvirring med uretmæssigt at tage tilbagebetalingspenge; han spiser bøf i Storgaden, erkender det som et fald, bliver voldsomt syg og prøver at stabilisere sig med kogt mælk på café.

Ved sin port møder han igen den sortklædte kvinde fra Karl Johan, følger hende, og får at vide, at hun bor på St. Olafs Plads med sin døve mor. “Kommandøren” giver ham siden en tikrone for at hindre, at han sulter ihjel, og han får logi i Tomtegaden nr. 11 (“Beværtning & Logi for Rejsende”). Den følgende tirsdag mødes han med kvinden ved fontænen på St. Olafs Plads, går op i hendes lejlighed, og i en legende, flirtende aften erklærer han sig forelsket; de udveksler til sidst deres rigtige navne, efter at han længe har kaldt hende “Ylajali”.

Til slut bor han i et logihus i Vaterland, hvor han ser børn plage værtindens lamme, sengeliggende far; et skænderi bryder ud, og han får at vide, at han kun må blive én sidste nat. Før daggry forlader han huset, driver mellem Kirkegaden, Fæstningen og bryggerne, ser et russisk skib (“Copégoro”) losse kul og forsøger forgæves at arbejde på et drama. Samme dag forlader han Kristiania med et skib. Fortællingen kredser især om sult og fattigdom, skam, kortvarig velvilje og moralske grænseoverskridelser, samt en ustabil kamp for at skrive og overleve. [Characters]",3
"Summary # 2

Romanen foregår i fortællerens samtid i et tydeligt 1800-tals præget Kristiania (Oslo), først i efterår (“Høsten”) og senere i rå vinter med gaslys, sne og gråt tøvejr. Fortælleren er en ung mandlig skribent uden fast arbejde, som bor på en kvist, først hos værtinden Madam Gundersen, i et koldt rum hvor næsten alt er pantsat hos pantelåneren “Onkel”. Han vågner sulten og urolig, mindes afslag på jobs og mislykkede avisbidrag, og lister ud for at undgå værtinden, fordi huslejen er forfalden. I byen driver han rundt gennem bl.a. Basarerne, Pilestrædet og Slotsbakken, får en idé til en artikel og kommer i ophidselse i konflikt med en gammel, halt mand, der tigger. For at hjælpe ham pantsætter han sin vest, giver manden en krone, men bliver straks fornærmet og skælder ham ud, før han går videre og spiser ost og franskbrød i Slotsparken. Da han opdager, at hans blyant ligger i den pantsatte vest, farer han rastløst omkring ved Dronningens Lysthus. På vej ned møder han to damer og forfølger lunefuldt den ene; han opfinder navnet “Ylajali” og forvirrer hende ved at påstå, hun taber en bog, selv om hun ingen har.

Senere vandrer han sulten mellem Torvet, Karl Johan og Vor Frelsers Gravlund, plages af tvivl om en føljeton til en redaktør, og går langt ud ad Ullevoldsvejen forbi St. Hanshaugen mod Sagene. Han hånes af kuske, bliver ramt på øret af en tovsvøbe, og skynder sig tilbage til avisens kontor i Akersgaden; redaktøren har endnu ikke læst hans tekst. Håbet blusser op, men han har ingen sikker seng og lever i skam og fantasi om mad og tidligere logi.

I vinterkulden forværres hans tilstand; han tygger høvlspåner af sult og får maniske, usammenhængende indfald på sit værelse over gården, hvor staldkarlen Jens Olaj arbejder. Han søger hjælp hos vennen Hans Pauli Pettersen, men opdager via Homansbyen og Toldbodgaden, at Pettersen er rejst hjem fra Bernt Ankers Gade 10. Efter et forsøg på at skrive til bladet “Kommandøren” ender han i en husholdningshandel i forvirring med uretmæssigt at tage tilbagebetalingspenge; han spiser bøf i Storgaden, erkender det som et fald, bliver voldsomt syg og prøver at stabilisere sig med kogt mælk på café.

Ved sin port møder han igen den sortklædte kvinde fra Karl Johan, følger hende, og får at vide, at hun bor på St. Olafs Plads med sin døve mor. “Kommandøren” giver ham siden en tikrone for at hindre, at han sulter ihjel, og han får logi i Tomtegaden nr. 11 (“Beværtning & Logi for Rejsende”). Den følgende tirsdag mødes han med kvinden ved fontænen på St. Olafs Plads, går op i hendes lejlighed, og i en legende, flirtende aften erklærer han sig forelsket; de udveksler til sidst deres rigtige navne, efter at han længe har kaldt hende “Ylajali”.

Til slut bor han i et logihus i Vaterland, hvor han ser børn plage værtindens lamme, sengeliggende far; et skænderi bryder ud, og han får at vide, at han kun må blive én sidste nat. Før daggry forlader han huset, driver mellem Kirkegaden, Fæstningen og bryggerne, ser et russisk skib (“Copégoro”) losse kul og forsøger forgæves at arbejde på et drama. Samme dag forlader han Kristiania med et skib. Fortællingen kredser især om sult og fattigdom, skam, kortvarig velvilje og moralske grænseoverskridelser, samt en ustabil kamp for at skrive og overleve. [Plot]",3
"Summary # 2

Romanen foregår i fortællerens samtid i et tydeligt 1800-tals præget Kristiania (Oslo), først i efterår (“Høsten”) og senere i rå vinter med gaslys, sne og gråt tøvejr. Fortælleren er en ung mandlig skribent uden fast arbejde, som bor på en kvist, først hos værtinden Madam Gundersen, i et koldt rum hvor næsten alt er pantsat hos pantelåneren “Onkel”. Han vågner sulten og urolig, mindes afslag på jobs og mislykkede avisbidrag, og lister ud for at undgå værtinden, fordi huslejen er forfalden. I byen driver han rundt gennem bl.a. Basarerne, Pilestrædet og Slotsbakken, får en idé til en artikel og kommer i ophidselse i konflikt med en gammel, halt mand, der tigger. For at hjælpe ham pantsætter han sin vest, giver manden en krone, men bliver straks fornærmet og skælder ham ud, før han går videre og spiser ost og franskbrød i Slotsparken. Da han opdager, at hans blyant ligger i den pantsatte vest, farer han rastløst omkring ved Dronningens Lysthus. På vej ned møder han to damer og forfølger lunefuldt den ene; han opfinder navnet “Ylajali” og forvirrer hende ved at påstå, hun taber en bog, selv om hun ingen har.

Senere vandrer han sulten mellem Torvet, Karl Johan og Vor Frelsers Gravlund, plages af tvivl om en føljeton til en redaktør, og går langt ud ad Ullevoldsvejen forbi St. Hanshaugen mod Sagene. Han hånes af kuske, bliver ramt på øret af en tovsvøbe, og skynder sig tilbage til avisens kontor i Akersgaden; redaktøren har endnu ikke læst hans tekst. Håbet blusser op, men han har ingen sikker seng og lever i skam og fantasi om mad og tidligere logi.

I vinterkulden forværres hans tilstand; han tygger høvlspåner af sult og får maniske, usammenhængende indfald på sit værelse over gården, hvor staldkarlen Jens Olaj arbejder. Han søger hjælp hos vennen Hans Pauli Pettersen, men opdager via Homansbyen og Toldbodgaden, at Pettersen er rejst hjem fra Bernt Ankers Gade 10. Efter et forsøg på at skrive til bladet “Kommandøren” ender han i en husholdningshandel i forvirring med uretmæssigt at tage tilbagebetalingspenge; han spiser bøf i Storgaden, erkender det som et fald, bliver voldsomt syg og prøver at stabilisere sig med kogt mælk på café.

Ved sin port møder han igen den sortklædte kvinde fra Karl Johan, følger hende, og får at vide, at hun bor på St. Olafs Plads med sin døve mor. “Kommandøren” giver ham siden en tikrone for at hindre, at han sulter ihjel, og han får logi i Tomtegaden nr. 11 (“Beværtning & Logi for Rejsende”). Den følgende tirsdag mødes han med kvinden ved fontænen på St. Olafs Plads, går op i hendes lejlighed, og i en legende, flirtende aften erklærer han sig forelsket; de udveksler til sidst deres rigtige navne, efter at han længe har kaldt hende “Ylajali”.

Til slut bor han i et logihus i Vaterland, hvor han ser børn plage værtindens lamme, sengeliggende far; et skænderi bryder ud, og han får at vide, at han kun må blive én sidste nat. Før daggry forlader han huset, driver mellem Kirkegaden, Fæstningen og bryggerne, ser et russisk skib (“Copégoro”) losse kul og forsøger forgæves at arbejde på et drama. Samme dag forlader han Kristiania med et skib. Fortællingen kredser især om sult og fattigdom, skam, kortvarig velvilje og moralske grænseoverskridelser, samt en ustabil kamp for at skrive og overleve. [Themes]",2
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Fluency]",4
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Coherence]",5
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Relevance]",4
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Factuality]",4
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Time]",5
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Place]",5
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Characters]",4
"Summary #3

Knut Hamsuns roman Sult (1890) foregår i Kristiania (det nuværende Oslo) i slutningen af 1800-tallet og følger en navnløs, ung mand, der forsøger at leve som skribent. Handlingen udspiller sig primært i byens gader, på kvistværelser og i redaktionsmiljøer samt omkring pantelånere, værtshuse og offentlige rum, hvor han driver rundt uden fast bolig og uden penge til mad.

I begyndelsen kæmper fortælleren med akut sult, men prøver at opretholde værdighed og disciplin ved at skrive artikler og småtekster, som han håber at kunne sælge til aviser. Han får af og til mindre beløb, men pengene forsvinder hurtigt på husleje, mad eller tilfældige indfald, og han ender gentagne gange med at pantsætte sine ejendele. Sulten påvirker hans krop og bevidsthed: han bliver svimmel, irritabel og får perioder med feberagtige tanker, hvor han skifter mellem selvtillid, skam, storhedsfølelser og selvbebrejdelse.

Under sine vandringer møder han flere bipersoner, især en ung kvinde, han kalder Ylajali, som han udvikler en usikker og fragmenteret relation til præget af tiltrækning, misforståelser og hans egen ustabilitet. Han kommer også i kontakt med tilfældige hjælpsomme og afvisende mennesker, blandt andet i forbindelse med redaktioner og politiet, og hans situation veksler mellem kortvarige tegn på fremgang og nye sammenbrud, når han ikke kan fastholde arbejde, bolig eller sociale bånd.

Mod slutningen bliver hans tilstand så desperat, at han opgiver håbet om at klare sig i byen. Efter endnu en række ydmygelser og mislykkede forsøg på at skaffe penge og mad forlader han Kristiania ved at tage hyre på et skib. Romanen kredser nøgternt om sult, fattigdom og social udsathed samt om skrivearbejde, selvrespekt og den psykiske opløsning, der følger af langvarig nød. [Plot]",4
